District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Date,Latitude,Longitude,Day,Month,WeekDay,Hour
LUCKNOW,P12062116975,C2,PS3,PHONE,Dispute,Other Dispute,12/06/2021 20:58:24,26.893,81.019,2021-06-12,6,7,20
LUCKNOW,P12062119142,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,12/06/2021 22:23:45,26.908,81.086,2021-06-12,6,7,22
LUCKNOW,P12062119755,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,12/06/2021 22:53:54,26.883,81.043,2021-06-12,6,7,22
LUCKNOW,P12062120130,C2,PS3,PHONE,Human Trafficking,Illegally Sending Abroad For Job,12/06/2021 23:16:42,26.888,81.056,2021-06-12,6,7,23
LUCKNOW,P12062120415,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,12/06/2021 23:37:12,26.851,81.035,2021-06-12,6,7,23
LUCKNOW,P12062120478,C2,PS3,PHONE,Dispute,Other Dispute,12/06/2021 23:42:58,26.854,81.033,2021-06-12,6,7,23
LUCKNOW,P01042100229,C2,PS4,PHONE,Dispute,Other Dispute,01/04/2021 00:29:00,26.865,81.028,2021-04-01,4,5,0
LUCKNOW,P01042102508,C2,PS4,PHONE,Kidnap,Men Kidnap,01/04/2021 09:31:00,26.865,81.014,2021-04-01,4,5,9
LUCKNOW,P01042105157,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,01/04/2021 13:18:00,26.873,81.013,2021-04-01,4,5,13
LUCKNOW,P01042106682,C2,PS4,PHONE,Dispute,Money Transactions Dispute,01/04/2021 15:25:00,26.866,81.005,2021-04-01,4,5,15
LUCKNOW,P01042107399,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,01/04/2021 16:30:00,26.873,81.02,2021-04-01,4,5,16
LUCKNOW,P01042111639,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,01/04/2021 22:17:00,26.868,81.021,2021-04-01,4,5,22
LUCKNOW,P01042112648,C2,PS4,PHONE,Missing,Grp- Person Accident By Train,01/04/2021 23:37:00,26.863,81.017,2021-04-01,4,5,23
LUCKNOW,P01042112727,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,01/04/2021 23:45:00,26.863,80.999,2021-04-01,4,5,23
LUCKNOW,P02042100395,C2,PS4,PHONE,Dispute,Other Dispute,02/04/2021 01:20:00,26.862,81.014,2021-04-02,4,6,1
LUCKNOW,P02042100486,C2,PS4,PHONE,Dispute,Money Transactions Dispute,02/04/2021 02:06:00,26.868,81.001,2021-04-02,4,6,2
LUCKNOW,P02042100767,C2,PS4,PHONE,Dispute,Dispute In Hospital,02/04/2021 05:49:00,26.868,81.0,2021-04-02,4,6,5
LUCKNOW,P02042100929,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,02/04/2021 06:39:00,26.867,81.028,2021-04-02,4,6,6
LUCKNOW,P02042105574,C2,PS4,PHONE,Theft,Four Wheeler Vehicle,02/04/2021 14:11:00,26.866,81.013,2021-04-02,4,6,14
LUCKNOW,P02042107229,C2,PS4,PHONE,Dispute,Dispute In Hospital,02/04/2021 16:33:00,26.873,81.023,2021-04-02,4,6,16
LUCKNOW,P02042111224,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,02/04/2021 22:03:00,26.868,81.021,2021-04-02,4,6,22
LUCKNOW,P02042112101,C2,PS4,PHONE,Threat In Person,Attack,02/04/2021 22:57:00,26.86,81.023,2021-04-02,4,6,22
LUCKNOW,P02042112227,C2,PS4,PHONE,Dispute,Other Dispute,02/04/2021 23:07:00,26.868,81.026,2021-04-02,4,6,23
LUCKNOW,P02042112305,C2,PS4,PHONE,Dispute,Other Dispute,02/04/2021 23:12:00,26.868,81.026,2021-04-02,4,6,23
LUCKNOW,P02042112644,C2,PS4,PHONE,Threat In Person,Threatening To Kill,02/04/2021 23:44:00,26.87,81.015,2021-04-02,4,6,23
LUCKNOW,P03042100274,C2,PS4,PHONE,Female Sexual Harrassment,Prostitution,03/04/2021 00:41:00,26.871,81.014,2021-04-03,4,7,0
LUCKNOW,P03042100306,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,03/04/2021 00:47:00,26.871,81.021,2021-04-03,4,7,0
LUCKNOW,P03042104157,C2,PS4,PHONE,Dispute,Money Transactions Dispute,03/04/2021 12:07:00,26.873,81.006,2021-04-03,4,7,12
LUCKNOW,P03042104467,C2,PS4,PHONE,Threat In Person,Threatening To Kill,03/04/2021 12:36:00,26.861,81.023,2021-04-03,4,7,12
LUCKNOW,P03042104830,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,03/04/2021 13:11:00,26.867,81.023,2021-04-03,4,7,13
LUCKNOW,P03042104891,C2,PS4,PHONE,Threat In Person,Threatening To Kill,03/04/2021 13:19:00,26.863,81.029,2021-04-03,4,7,13
LUCKNOW,P03042104960,C2,PS4,PHONE,Dispute,Other Dispute,03/04/2021 13:26:00,26.866,81.013,2021-04-03,4,7,13
LUCKNOW,P03042107289,C2,PS4,PHONE,Information Against Police,Misbehavior By Ps Incharge,03/04/2021 17:14:00,26.866,81.014,2021-04-03,4,7,17
LUCKNOW,P03042107491,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,03/04/2021 17:35:00,26.866,81.013,2021-04-03,4,7,17
LUCKNOW,P03042108242,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Women,03/04/2021 18:48:00,26.863,80.998,2021-04-03,4,7,18
LUCKNOW,P03042108308,C2,PS4,PHONE,Differently Abled People,Mad /Retarded Person,03/04/2021 18:54:00,26.869,80.999,2021-04-03,4,7,18
LUCKNOW,P03042109236,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Work To Abolish,03/04/2021 20:14:00,26.868,81.0,2021-04-03,4,7,20
LUCKNOW,P03042110753,C2,PS4,PHONE,Theft,Residential Building,03/04/2021 22:37:00,26.865,81.029,2021-04-03,4,7,22
LUCKNOW,P04042100543,C2,PS4,PHONE,Dispute,Other Dispute,04/04/2021 01:20:00,26.861,81.027,2021-04-04,4,1,1
LUCKNOW,P04042100842,C2,PS4,PHONE,Pollution,Sound Pollution,04/04/2021 02:28:00,26.863,80.998,2021-04-04,4,1,2
LUCKNOW,P04042100907,C2,PS4,PHONE,Female Sexual Harrassment,Teasing In Building Or Premise,04/04/2021 02:46:00,26.866,81.013,2021-04-04,4,1,2
LUCKNOW,P04042105141,C2,PS4,PHONE,Dispute,Money Transactions Dispute,04/04/2021 11:51:00,26.866,81.005,2021-04-04,4,1,11
LUCKNOW,P04042105612,C2,PS4,PHONE,Dispute,Money Transactions Dispute,04/04/2021 12:25:00,26.863,81.001,2021-04-04,4,1,12
LUCKNOW,P04042108440,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,04/04/2021 15:32:00,26.866,81.013,2021-04-04,4,1,15
LUCKNOW,P04042108462,C2,PS4,PHONE,Information Against Police,Misbehavior By Prv,04/04/2021 15:34:00,26.866,81.013,2021-04-04,4,1,15
LUCKNOW,P04042108725,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,04/04/2021 15:54:00,26.859,81.019,2021-04-04,4,1,15
LUCKNOW,P04042109246,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,04/04/2021 16:36:00,26.87,81.025,2021-04-04,4,1,16
LUCKNOW,P04042111302,C2,PS4,PHONE,Dispute,Other Dispute,04/04/2021 19:43:00,26.865,81.023,2021-04-04,4,1,19
LUCKNOW,P04042113077,C2,PS4,PHONE,Female Sexual Harrassment,Teasing In Building Or Premise,04/04/2021 21:40:00,26.868,81.002,2021-04-04,4,1,21
LUCKNOW,P04042113142,C2,PS4,PHONE,Dispute,Other Dispute,04/04/2021 21:45:00,26.866,81.013,2021-04-04,4,1,21
LUCKNOW,P04042113720,C2,PS4,PHONE,Threat In Person,Attack,04/04/2021 22:16:00,26.866,81.013,2021-04-04,4,1,22
LUCKNOW,P05042100193,C2,PS4,PHONE,Robbery,On Road,05/04/2021 00:26:00,26.869,80.999,2021-04-05,4,2,0
LUCKNOW,P05042101020,C2,PS4,PHONE,Theft,Other Location,05/04/2021 06:00:00,26.868,81.0,2021-04-05,4,2,6
LUCKNOW,P05042101384,C2,PS4,PHONE,Small Fire,House Garbage Dump Huts Slum,05/04/2021 07:19:00,26.866,81.01,2021-04-05,4,2,7
LUCKNOW,P05042102873,C2,PS4,PHONE,Theft,Other Location,05/04/2021 09:53:00,26.868,81.003,2021-04-05,4,2,9
LUCKNOW,P05042103151,C2,PS4,PHONE,Dispute,Dispute In Hospital,05/04/2021 10:16:00,26.865,81.024,2021-04-05,4,2,10
LUCKNOW,P05042104899,C2,PS4,PHONE,Traffic Jam,Due To Illegal Parking,05/04/2021 12:50:00,26.873,81.006,2021-04-05,4,2,12
LUCKNOW,P05042105029,C2,PS4,SMS,Traffic Jam,Due To Illegal Parking,05/04/2021 13:02:00,26.87,81.007,2021-04-05,4,2,13
LUCKNOW,P05042105375,C2,PS4,1090,Police Help Required By 1090,Police Help Required By 1090,05/04/2021 13:37:00,26.862,81.028,2021-04-05,4,2,13
LUCKNOW,P05042105617,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,05/04/2021 14:01:00,26.872,80.999,2021-04-05,4,2,14
LUCKNOW,P05042105623,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,05/04/2021 14:02:00,26.864,80.996,2021-04-05,4,2,14
LUCKNOW,P05042106594,C2,PS4,PHONE,Dispute,Money Transactions Dispute,05/04/2021 15:37:00,26.872,81.02,2021-04-05,4,2,15
LUCKNOW,P05042107533,C2,PS4,PHONE,Threat In Person,Attack,05/04/2021 17:06:00,26.87,81.014,2021-04-05,4,2,17
LUCKNOW,P05042107683,C2,PS4,PHONE,Threat In Person,Attack,05/04/2021 17:18:00,26.872,81.014,2021-04-05,4,2,17
LUCKNOW,P05042108058,C2,PS4,PHONE,Theft,Other Location,05/04/2021 17:51:00,26.869,80.999,2021-04-05,4,2,17
LUCKNOW,P05042108336,C2,PS4,PHONE,Information Against Police,Demand For Money By Ps Station Incharge,05/04/2021 18:16:00,26.861,81.023,2021-04-05,4,2,18
LUCKNOW,P05042108904,C2,PS4,PHONE,Missing,Academic Certificates/Marsheet,05/04/2021 19:16:00,26.873,81.006,2021-04-05,4,2,19
LUCKNOW,P05042111562,C2,PS4,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,05/04/2021 22:13:00,26.863,81.022,2021-04-05,4,2,22
LUCKNOW,P06042101758,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,06/04/2021 07:57:00,26.864,81.01,2021-04-06,4,3,7
LUCKNOW,P06042103446,C2,PS4,PHONE,Dispute,Money Transactions Dispute,06/04/2021 10:46:00,26.869,80.999,2021-04-06,4,3,10
LUCKNOW,P06042103906,C2,PS4,PHONE,Dispute,Money Transactions Dispute,06/04/2021 11:22:00,26.871,80.999,2021-04-06,4,3,11
LUCKNOW,P06042105508,C2,PS4,PHONE,Dispute,Money Transactions Dispute,06/04/2021 13:52:00,26.868,81.021,2021-04-06,4,3,13
LUCKNOW,P06042106322,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,06/04/2021 15:18:00,26.866,81.027,2021-04-06,4,3,15
LUCKNOW,P06042106573,C2,PS4,PHONE,Dispute,Money Transactions Dispute,06/04/2021 15:41:00,26.865,80.996,2021-04-06,4,3,15
LUCKNOW,P06042106818,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,06/04/2021 16:09:00,26.861,81.011,2021-04-06,4,3,16
LUCKNOW,P06042107297,C2,PS4,PHONE,Dispute,Money Transactions Dispute,06/04/2021 16:50:00,26.873,81.022,2021-04-06,4,3,16
LUCKNOW,P06042111380,C2,PS4,PHONE,Domestic Violence,Beating Senior Citizen,06/04/2021 22:10:00,26.863,81.018,2021-04-06,4,3,22
LUCKNOW,P06042111517,C2,PS4,PHONE,Dispute,Money Transactions Dispute,06/04/2021 22:17:00,26.873,81.008,2021-04-06,4,3,22
LUCKNOW,P06042112873,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,06/04/2021 23:51:00,26.869,81.004,2021-04-06,4,3,23
LUCKNOW,P07042100774,C2,PS4,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,07/04/2021 02:57:00,26.866,81.005,2021-04-07,4,4,2
LUCKNOW,P07042104478,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,07/04/2021 12:26:00,26.868,80.998,2021-04-07,4,4,12
LUCKNOW,P07042105814,C2,PS4,PHONE,Missing,Women,07/04/2021 14:45:00,26.866,81.005,2021-04-07,4,4,14
LUCKNOW,P07042112257,C2,PS4,PHONE,Missing,Grp- Person Accident By Train,07/04/2021 23:32:00,26.865,81.024,2021-04-07,4,4,23
LUCKNOW,P07042112306,C2,PS4,PHONE,Missing,Child,07/04/2021 23:35:00,26.861,81.023,2021-04-07,4,4,23
LUCKNOW,P08042100021,C2,PS4,PHONE,Theft,Other Location,08/04/2021 00:01:00,26.868,80.998,2021-04-08,4,5,0
LUCKNOW,P08042100152,C2,PS4,PHONE,Missing,Child,08/04/2021 00:16:00,26.868,81.021,2021-04-08,4,5,0
LUCKNOW,P08042100889,C2,PS4,PHONE,Dispute,Other Dispute,08/04/2021 03:33:00,26.867,81.028,2021-04-08,4,5,3
LUCKNOW,P08042101163,C2,PS4,PHONE,Theft,Residential Building,08/04/2021 06:17:00,26.863,81.028,2021-04-08,4,5,6
LUCKNOW,P08042101572,C2,PS4,PHONE,Suicide,By Hanging,08/04/2021 07:29:00,26.866,81.005,2021-04-08,4,5,7
LUCKNOW,P08042103023,C2,PS4,PHONE,Property Disputes,Dispute Between Relatives,08/04/2021 09:59:00,26.867,81.014,2021-04-08,4,5,9
LUCKNOW,P08042104079,C2,PS4,PHONE,Threat In Person,Attack,08/04/2021 11:50:00,26.869,81.016,2021-04-08,4,5,11
LUCKNOW,P08042104265,C2,PS4,PHONE,Domestic Violence,Beating Senior Citizen,08/04/2021 12:10:00,26.863,81.02,2021-04-08,4,5,12
LUCKNOW,P08042104911,C2,PS4,PHONE,Forgery,Making Fake Papers,08/04/2021 13:09:00,26.868,81.024,2021-04-08,4,5,13
LUCKNOW,P08042105228,C2,PS4,PHONE,Property Disputes,Dispute Between Relatives,08/04/2021 13:40:00,26.873,81.024,2021-04-08,4,5,13
LUCKNOW,P08042105252,C2,PS4,PHONE,Dispute,For Parking,08/04/2021 13:42:00,26.873,81.023,2021-04-08,4,5,13
LUCKNOW,P08042105930,C2,PS4,PHONE,Dispute,Other Dispute,08/04/2021 14:45:00,26.865,81.008,2021-04-08,4,5,14
LUCKNOW,P08042107008,C2,PS4,PHONE,Found Deadbody,Male Dead Body,08/04/2021 16:29:00,26.868,80.999,2021-04-08,4,5,16
LUCKNOW,P08042110209,C2,PS4,PHONE,Dispute,Money Transactions Dispute,08/04/2021 21:06:00,26.859,81.028,2021-04-08,4,5,21
LUCKNOW,P08042111418,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,08/04/2021 22:12:00,26.869,80.999,2021-04-08,4,5,22
LUCKNOW,P08042111450,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,08/04/2021 22:14:00,26.869,80.999,2021-04-08,4,5,22
LUCKNOW,P08042111708,C2,PS4,PHONE,Dispute,Dispute In Hospital,08/04/2021 22:26:00,26.868,81.019,2021-04-08,4,5,22
LUCKNOW,P08042112888,C2,PS4,PHONE,Robbery,On Road,08/04/2021 23:41:00,26.872,81.012,2021-04-08,4,5,23
LUCKNOW,P09042100173,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,09/04/2021 00:16:00,26.873,81.006,2021-04-09,4,6,0
LUCKNOW,P09042103302,C2,PS4,PHONE,Dispute,Money Transactions Dispute,09/04/2021 10:26:00,26.87,81.007,2021-04-09,4,6,10
LUCKNOW,P09042103409,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,09/04/2021 10:38:00,26.868,81.002,2021-04-09,4,6,10
LUCKNOW,P09042103555,C2,PS4,PHONE,Dispute,Money Transactions Dispute,09/04/2021 10:50:00,26.87,81.026,2021-04-09,4,6,10
LUCKNOW,P09042103965,C2,PS4,PHONE,Robbery,On Road,09/04/2021 11:29:00,26.863,81.029,2021-04-09,4,6,11
LUCKNOW,P09042104377,C2,PS4,PHONE,Theft,Other Location,09/04/2021 12:05:00,26.861,81.023,2021-04-09,4,6,12
LUCKNOW,P09042104758,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,09/04/2021 12:37:00,26.873,81.006,2021-04-09,4,6,12
LUCKNOW,P09042104893,C2,PS4,PHONE,Kidnap,Child Kidnap,09/04/2021 12:49:00,26.873,81.013,2021-04-09,4,6,12
LUCKNOW,P09042104970,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,09/04/2021 12:55:00,26.857,81.019,2021-04-09,4,6,12
LUCKNOW,P09042106610,C2,PS4,PHONE,Dispute,Dispute With Unknown Person,09/04/2021 15:21:00,26.869,81.004,2021-04-09,4,6,15
LUCKNOW,P09042108227,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,09/04/2021 17:55:00,26.869,81.0,2021-04-09,4,6,17
LUCKNOW,P09042113128,C2,PS4,PHONE,Threat In Person,Attack,09/04/2021 23:38:00,26.863,81.001,2021-04-09,4,6,23
LUCKNOW,P10042101432,C2,PS4,PHONE,Theft,Business Establishment,10/04/2021 07:14:00,26.868,81.013,2021-04-10,4,7,7
LUCKNOW,P10042102464,C2,PS4,PHONE,Theft,Residential Building,10/04/2021 09:16:00,26.863,81.012,2021-04-10,4,7,9
LUCKNOW,P10042102531,C2,PS4,PHONE,Theft,Residential Building,10/04/2021 09:23:00,26.868,81.019,2021-04-10,4,7,9
LUCKNOW,P10042103714,C2,PS4,PHONE,Dispute,Money Transactions Dispute,10/04/2021 11:10:00,26.871,81.014,2021-04-10,4,7,11
LUCKNOW,P10042104201,C2,PS4,PHONE,Dispute,Money Transactions Dispute,10/04/2021 11:55:00,26.867,81.009,2021-04-10,4,7,11
LUCKNOW,P10042107832,C2,PS4,PHONE,Dispute,Other Dispute,10/04/2021 16:51:00,26.866,81.013,2021-04-10,4,7,16
LUCKNOW,P10042108271,C2,PS4,PHONE,Threat In Person,Attack,10/04/2021 17:34:00,26.868,81.013,2021-04-10,4,7,17
LUCKNOW,P10042109996,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,10/04/2021 20:08:00,26.863,81.018,2021-04-10,4,7,20
LUCKNOW,P10042110526,C2,PS4,PHONE,Dispute,Other Dispute,10/04/2021 20:45:00,26.86,81.021,2021-04-10,4,7,20
LUCKNOW,P10042110893,C2,PS4,PHONE,Threat In Person,Attack,10/04/2021 21:08:00,26.867,81.03,2021-04-10,4,7,21
LUCKNOW,P10042111783,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,10/04/2021 21:56:00,26.864,81.013,2021-04-10,4,7,21
LUCKNOW,P10042111794,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,10/04/2021 21:57:00,26.866,81.005,2021-04-10,4,7,21
LUCKNOW,P10042112021,C2,PS4,PHONE,Dispute,Other Dispute,10/04/2021 22:09:00,26.872,81.015,2021-04-10,4,7,22
LUCKNOW,P11042100938,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,11/04/2021 04:51:00,26.869,81.007,2021-04-11,4,1,4
LUCKNOW,P11042102250,C2,PS4,PHONE,Dispute,Dispute With Service Provider Or Vendor,11/04/2021 08:52:00,26.86,81.023,2021-04-11,4,1,8
LUCKNOW,P11042106432,C2,PS4,PHONE,Dispute,Money Transactions Dispute,11/04/2021 14:17:00,26.872,80.997,2021-04-11,4,1,14
LUCKNOW,P11042106975,C2,PS4,PHONE,Small Fire,Farm Forest Agriculture,11/04/2021 14:57:00,26.863,81.032,2021-04-11,4,1,14
LUCKNOW,P11042107286,C2,PS4,PHONE,Dispute,Money Transactions Dispute,11/04/2021 15:25:00,26.871,81.023,2021-04-11,4,1,15
LUCKNOW,P11042107614,C2,PS4,PHONE,Female Sexual Harrassment,#N/A,11/04/2021 15:58:00,26.861,81.023,2021-04-11,4,1,15
LUCKNOW,P11042109232,C2,PS4,PHONE,Dispute,Other Dispute,11/04/2021 18:25:00,26.866,81.013,2021-04-11,4,1,18
LUCKNOW,P11042110483,C2,PS4,PHONE,Dispute,Other Dispute,11/04/2021 20:17:00,26.865,81.027,2021-04-11,4,1,20
LUCKNOW,P11042111184,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,11/04/2021 21:00:00,26.859,81.022,2021-04-11,4,1,21
LUCKNOW,P11042114305,C2,PS4,PHONE,Dispute,Dispute In Hospital,11/04/2021 23:55:00,26.868,81.002,2021-04-11,4,1,23
LUCKNOW,P12042104513,C2,PS4,PHONE,Threat In Person,Threatening To Kill,12/04/2021 11:53:00,26.868,81.013,2021-04-12,4,2,11
LUCKNOW,P12042105375,C2,PS4,PHONE,Threat In Person,Threatening To Kill,12/04/2021 13:00:00,26.863,81.001,2021-04-12,4,2,13
LUCKNOW,P12042107348,C2,PS4,PHONE,Missing,Grp- Person Accident By Train,12/04/2021 15:49:00,26.869,80.999,2021-04-12,4,2,15
LUCKNOW,P12042107596,C2,PS4,PHONE,Threat In Person,Threatening To Kill,12/04/2021 16:12:00,26.862,81.02,2021-04-12,4,2,16
LUCKNOW,P12042108613,C2,PS4,PHONE,Dispute,With Neighbor,12/04/2021 17:49:00,26.873,81.006,2021-04-12,4,2,17
LUCKNOW,P12042109861,C2,PS4,PHONE,Excise Act Offenses,Iilegal Sale,12/04/2021 19:38:00,26.867,81.028,2021-04-12,4,2,19
LUCKNOW,P12042111545,C2,PS4,PHONE,Dispute,Other Dispute,12/04/2021 21:29:00,26.867,81.007,2021-04-12,4,2,21
LUCKNOW,P12042112917,C2,PS4,PHONE,Dispute,Other Dispute,12/04/2021 22:35:00,26.86,81.023,2021-04-12,4,2,22
LUCKNOW,P12042113241,C2,PS4,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,12/04/2021 22:52:00,26.867,81.028,2021-04-12,4,2,22
LUCKNOW,P01052102437,C2,PS4,PHONE,Dispute,Dispute In Hospital,01/05/2021 07:33:41,26.865,81.016,2021-05-01,5,7,7
LUCKNOW,P01052109841,C2,PS4,PHONE,Dispute,Other Dispute,01/05/2021 17:33:21,26.863,81.029,2021-05-01,5,7,17
LUCKNOW,P01052111993,C2,PS4,PHONE,Dispute,Money Transactions Dispute,01/05/2021 20:07:18,26.869,80.999,2021-05-01,5,7,20
LUCKNOW,P02052100697,C2,PS4,PHONE,Dispute,Other Dispute,02/05/2021 03:20:13,26.861,81.002,2021-05-02,5,1,3
LUCKNOW,P02052108519,C2,PS4,PHONE,Dispute,Dispute In Hospital,02/05/2021 18:19:54,26.866,81.005,2021-05-02,5,1,18
LUCKNOW,P03052101429,C2,PS4,PHONE,Dispute,Dispute In Hospital,03/05/2021 05:56:29,26.858,81.019,2021-05-03,5,2,5
LUCKNOW,P04052100723,C2,PS4,PHONE,Dispute,Other Dispute,04/05/2021 03:33:46,26.867,81.014,2021-05-04,5,3,3
LUCKNOW,P04052111493,C2,PS4,PHONE,Theft,Other Vehicle,04/05/2021 19:03:10,26.869,80.999,2021-05-04,5,3,19
LUCKNOW,P04052113500,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,04/05/2021 20:57:00,26.874,81.023,2021-05-04,5,3,20
LUCKNOW,P05052100009,C2,PS4,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,05/05/2021 00:01:03,26.867,81.03,2021-05-05,5,4,0
LUCKNOW,P05052104101,C2,PS4,PHONE,Dispute,Money Transactions Dispute,05/05/2021 10:27:45,26.868,81.002,2021-05-05,5,4,10
LUCKNOW,P05052105806,C2,PS4,PHONE,Dispute,Other Dispute,05/05/2021 12:27:30,26.87,80.997,2021-05-05,5,4,12
LUCKNOW,P05052105835,C2,PS4,PHONE,Dispute,Other Dispute,05/05/2021 12:29:36,26.872,81.0,2021-05-05,5,4,12
LUCKNOW,P05052110372,C2,PS4,PHONE,Theft,Residential Building,05/05/2021 18:32:21,26.862,81.02,2021-05-05,5,4,18
LUCKNOW,P05052110560,C2,PS4,PHONE,Dispute,Dispute With Service Provider Or Vendor,05/05/2021 18:45:37,26.869,80.999,2021-05-05,5,4,18
LUCKNOW,P05052111440,C2,PS4,PHONE,Dispute,Dispute In Hospital,05/05/2021 19:48:36,26.865,81.023,2021-05-05,5,4,19
LUCKNOW,P05052113109,C2,PS4,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,05/05/2021 21:39:15,26.862,81.021,2021-05-05,5,4,21
LUCKNOW,P06052108902,C2,PS4,PHONE,Traffic Jam,Encroachment On Road,06/05/2021 17:17:49,26.873,81.024,2021-05-06,5,5,17
LUCKNOW,P07052111715,C2,PS4,EMRI108,Police Help Required By 108,Police Help Required By 108,07/05/2021 22:32:36,26.862,80.998,2021-05-07,5,6,22
LUCKNOW,P07052111968,C2,PS4,PHONE,Theft,Residential Building,07/05/2021 22:57:25,26.867,81.028,2021-05-07,5,6,22
LUCKNOW,P08052105245,C2,PS4,PHONE,Dispute,Money Transactions Dispute,08/05/2021 12:34:37,26.869,80.999,2021-05-08,5,7,12
LUCKNOW,P08052106076,C2,PS4,PHONE,Theft,Residential Building,08/05/2021 13:54:55,26.868,81.013,2021-05-08,5,7,13
LUCKNOW,P09052111229,C2,PS4,PHONE,Threat In Person,Attack,09/05/2021 20:57:56,26.866,81.013,2021-05-09,5,1,20
LUCKNOW,P10052104152,C2,PS4,PHONE,Animals Related,Found Injured Animal,10/05/2021 11:10:45,26.863,81.024,2021-05-10,5,2,11
LUCKNOW,P10052104847,C2,PS4,PHONE,Robbery,On Road,10/05/2021 12:01:09,26.87,81.012,2021-05-10,5,2,12
LUCKNOW,P10052105087,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,10/05/2021 12:16:52,26.868,81.003,2021-05-10,5,2,12
LUCKNOW,P10052108157,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,10/05/2021 16:54:00,26.859,81.019,2021-05-10,5,2,16
LUCKNOW,P10052110953,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,10/05/2021 20:24:02,26.869,80.999,2021-05-10,5,2,20
LUCKNOW,P11052112380,C2,PS4,PHONE,Dispute,Money Transactions Dispute,11/05/2021 20:12:01,26.863,81.008,2021-05-11,5,3,20
LUCKNOW,P11052113289,C2,PS4,PHONE,Theft,Other Location,11/05/2021 20:57:38,26.872,80.996,2021-05-11,5,3,20
LUCKNOW,P12052109093,C2,PS4,PHONE,Threat In Person,Attack,12/05/2021 15:54:13,26.862,81.014,2021-05-12,5,4,15
LUCKNOW,P12052117417,C2,PS4,PHONE,Dispute,Other Dispute,12/05/2021 23:26:30,26.86,81.013,2021-05-12,5,4,23
LUCKNOW,P01062101550,C2,PS4,PHONE,Dispute,Money Transactions Dispute,01/06/2021 07:22:55,26.866,81.013,2021-06-01,6,3,7
LUCKNOW,P01062106742,C2,PS4,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,01/06/2021 13:34:11,26.859,81.022,2021-06-01,6,3,13
LUCKNOW,P01062107055,C2,PS4,PHONE,Dispute,Money Transactions Dispute,01/06/2021 13:54:29,26.868,80.999,2021-06-01,6,3,13
LUCKNOW,P01062110373,C2,PS4,PHONE,Theft,Other Location,01/06/2021 17:39:36,26.866,81.013,2021-06-01,6,3,17
LUCKNOW,P01062111901,C2,PS4,PHONE,Dispute,Other Dispute,01/06/2021 19:11:55,26.868,81.017,2021-06-01,6,3,19
