Circle,Police Station,Event Type,Create Date/Time
C2,PS4,Dispute,24-04-2021 11:33
C2,PS4,Cyber Crimes,24-04-2021 14:37
C2,PS4,Theft,24-04-2021 22:11
C2,PS4,Information Against Other Government Departments,24-04-2021 23:32
C2,PS4,Threat In Person,25-04-2021 10:33
C2,PS4,Domestic Violence,25-04-2021 13:09
C2,PS4,Domestic Violence,25-04-2021 14:58
C2,PS4,Cyber Crimes,25-04-2021 20:46
C2,PS4,Pollution,26-04-2021 10:08
C2,PS4,Cyber Crimes,26-04-2021 10:44
C2,PS4,Suspicious Person Information,26-04-2021 11:19
C2,PS4,Dispute,26-04-2021 16:14
C2,PS4,Threat In Person,26-04-2021 18:42
C2,PS4,Robbery,26-04-2021 19:52
C2,PS4,Threat In Person,26-04-2021 21:33
C2,PS4,Pollution,26-04-2021 23:42
C2,PS4,Suspicious Person Information,26-04-2021 23:54
C2,PS4,Dispute,27-04-2021 00:01
C2,PS4,Dispute,27-04-2021 03:38
C2,PS4,Found Deadbody,27-04-2021 07:20
C2,PS4,Found Deadbody,27-04-2021 08:53
C2,PS4,Dispute,27-04-2021 09:58
C2,PS4,Dispute,27-04-2021 11:28
C2,PS4,Cyber Crimes,27-04-2021 18:27
C2,PS4,Dispute,27-04-2021 18:57
C2,PS4,Dispute,27-04-2021 19:37
C2,PS4,Accident,27-04-2021 20:30
C2,PS4,Theft,27-04-2021 20:56
C2,PS4,Dispute,27-04-2021 21:05
C2,PS4,Attempted Murder,27-04-2021 21:06
C2,PS4,Dispute,28-04-2021 00:01
C2,PS4,Suicide Attempt,28-04-2021 00:32
C2,PS4,Dispute,28-04-2021 00:39
C2,PS4,Information Against Police,28-04-2021 08:22
C2,PS4,Threat In Person,28-04-2021 08:23
C2,PS4,Female Harrassment,28-04-2021 10:06
C2,PS4,Dispute,28-04-2021 15:56
C2,PS4,Dispute,28-04-2021 16:35
C2,PS4,Female Harrassment,28-04-2021 18:03
C2,PS4,Theft,28-04-2021 18:16
C2,PS4,Domestic Violence,28-04-2021 18:22
C2,PS4,Theft,28-04-2021 18:30
C2,PS4,Dispute,28-04-2021 21:10
C2,PS4,Dispute,29-04-2021 00:26
C2,PS4,Threat In Person,29-04-2021 01:27
C2,PS4,Information Against Police,29-04-2021 01:30
C2,PS4,Dispute,29-04-2021 06:29
C2,PS4,Threat In Person,29-04-2021 11:58
C2,PS4,Dispute,29-04-2021 15:48
C2,PS4,Threat In Person,29-04-2021 16:17
C2,PS4,Threat In Person,29-04-2021 18:15
C2,PS4,Threat In Person,29-04-2021 20:35
C2,PS4,Threat In Person,29-04-2021 20:42
C2,PS4,Dispute,29-04-2021 22:39
C2,PS4,Information Against Police,29-04-2021 23:14
C2,PS4,Dispute,29-04-2021 23:52
C2,PS4,Information Against Police,30-04-2021 00:02
C2,PS4,Dispute,30-04-2021 11:06
C2,PS4,Suicide,30-04-2021 11:39
C2,PS4,Dispute,30-04-2021 13:03
C2,PS4,Domestic Violence,30-04-2021 17:52
C2,PS4,Dispute,30-04-2021 20:21
C2,PS4,Robbery,30-04-2021 23:05
C2,PS4,Robbery,30-04-2021 23:13
C2,PS4,Dispute,01-05-2021 07:33
C2,PS4,Dispute,01-05-2021 17:33
C2,PS4,Dispute,01-05-2021 20:07
C2,PS4,Dispute,02-05-2021 03:20
C2,PS4,Dispute,02-05-2021 18:19
C2,PS4,Dispute,03-05-2021 05:56
C2,PS4,Dispute,04-05-2021 03:33
C2,PS4,Theft,04-05-2021 19:03
C2,PS4,Dispute,04-05-2021 20:57
C2,PS4,Domestic Violence,05-05-2021 00:01
C2,PS4,Dispute,05-05-2021 10:27
C2,PS4,Dispute,05-05-2021 12:27
C2,PS4,Dispute,05-05-2021 12:29
C2,PS4,Theft,05-05-2021 18:32
C2,PS4,Dispute,05-05-2021 18:45
C2,PS4,Dispute,05-05-2021 19:48
C2,PS4,Domestic Violence,05-05-2021 21:39
C2,PS4,Traffic Jam,06-05-2021 17:17
C2,PS4,Police Help Required By 108,07-05-2021 22:32
C2,PS4,Theft,07-05-2021 22:57
C2,PS4,Dispute,08-05-2021 12:34
C2,PS4,Theft,08-05-2021 13:54
C2,PS4,Threat In Person,09-05-2021 20:57
C2,PS4,Animals Related,10-05-2021 11:10
C2,PS4,Robbery,10-05-2021 12:01
C2,PS4,Dispute,10-05-2021 12:16
C2,PS4,Crime On Phone Mobile Social Media Internet,10-05-2021 16:54
C2,PS4,Theft,10-05-2021 20:24
C2,PS4,Dispute,11-05-2021 20:12
C2,PS4,Theft,11-05-2021 20:57
C2,PS4,Threat In Person,12-05-2021 15:54
C2,PS4,Dispute,12-05-2021 23:26
C2,PS4,Domestic Violence,13-05-2021 13:26
C2,PS4,Dispute,13-05-2021 14:41
C2,PS4,Dispute,13-05-2021 17:55
C2,PS4,Dispute,13-05-2021 18:09
C2,PS4,Accident,13-05-2021 23:13
C2,PS4,Female Harrassment,14-05-2021 10:42
C2,PS4,Crime On Phone Mobile Social Media Internet,14-05-2021 17:02
C2,PS4,Cyber Crimes,14-05-2021 18:53
C2,PS4,Dispute,14-05-2021 21:58
C2,PS4,Information Against Police,14-05-2021 23:05
C2,PS4,Dispute,14-05-2021 23:56
C2,PS4,Dispute,14-05-2021 23:57
C2,PS4,Dispute,15-05-2021 00:05
C2,PS4,Threat In Person,15-05-2021 00:59
C2,PS4,Dispute,15-05-2021 07:47
C2,PS4,Animals Related,15-05-2021 08:29
C2,PS4,Found Deadbody,15-05-2021 09:20
C2,PS4,Dispute,15-05-2021 16:16
C2,PS4,Accident,15-05-2021 20:30
C2,PS4,Threat In Person,15-05-2021 21:21
C2,PS4,Threat In Person,16-05-2021 00:56
C2,PS4,Dispute,16-05-2021 12:15
C2,PS4,Domestic Violence,16-05-2021 13:49
C2,PS4,Domestic Violence,16-05-2021 14:53
C2,PS4,Dispute,16-05-2021 18:02
C2,PS4,Dispute,16-05-2021 23:03
C2,PS4,Dispute,17-05-2021 11:05
C2,PS4,Theft,17-05-2021 18:28
C2,PS4,Dispute,17-05-2021 21:27
C2,PS4,Dispute,17-05-2021 22:13
C2,PS4,Dispute,18-05-2021 08:14
C2,PS4,Domestic Violence,18-05-2021 11:47
C2,PS4,Threat In Person,18-05-2021 16:55
C2,PS4,Dispute,18-05-2021 17:12
C2,PS4,Dispute,18-05-2021 18:37
C2,PS4,Threat In Person,18-05-2021 18:50
C2,PS4,Domestic Violence,18-05-2021 18:51
C2,PS4,Domestic Violence,18-05-2021 22:22
C2,PS4,Dispute,19-05-2021 08:39
C2,PS4,Dispute,19-05-2021 11:17
C2,PS4,Dispute,19-05-2021 14:53
C2,PS4,Dispute,19-05-2021 16:16
C2,PS4,Theft,19-05-2021 16:53
C2,PS4,Theft,19-05-2021 18:05
C2,PS4,Domestic Violence,19-05-2021 20:16
C2,PS4,Dispute,19-05-2021 20:43
C2,PS4,Threat In Person,19-05-2021 23:16
C2,PS4,Threat In Person,20-05-2021 09:49
C2,PS4,Dispute,20-05-2021 12:18
C2,PS4,Dispute,20-05-2021 12:35
C2,PS4,Property Disputes,20-05-2021 15:07
C2,PS4,Cyber Crimes,20-05-2021 20:45
C2,PS4,Domestic Violence,21-05-2021 07:12
C2,PS4,Dispute,21-05-2021 10:26
C2,PS4,Dispute,21-05-2021 11:07
C2,PS4,Domestic Violence,21-05-2021 18:34
C2,PS4,Threat In Person,21-05-2021 22:34
C2,PS4,Threat In Person,21-05-2021 23:18
C2,PS4,Information Against Police,21-05-2021 23:32
C2,PS4,Information Against Police,21-05-2021 23:51
C2,PS4,Theft,22-05-2021 17:09
C2,PS4,Dispute,23-05-2021 16:23
C2,PS4,Dispute,23-05-2021 20:46
C2,PS4,Crime On Phone Mobile Social Media Internet,23-05-2021 20:53
C2,PS4,Domestic Violence,24-05-2021 14:46
C2,PS4,Threat In Person,24-05-2021 19:39
C2,PS4,Information Against Other Government Departments,24-05-2021 20:37
C2,PS4,Information Against Police,25-05-2021 01:59
C2,PS4,Dispute,25-05-2021 08:54
C2,PS4,Dispute,25-05-2021 10:09
C2,PS4,Female Sexual Harrassment,26-05-2021 05:59
C2,PS4,Dispute,26-05-2021 17:00
C2,PS4,Theft,26-05-2021 17:10
C2,PS4,Dispute,26-05-2021 19:16
C2,PS4,Dispute,26-05-2021 19:53
C2,PS4,Dispute,27-05-2021 23:33
C2,PS4,Information Against Police,27-05-2021 23:34
C2,PS4,Crime On Phone Mobile Social Media Internet,28-05-2021 18:23
C2,PS4,Female Sexual Harrassment,28-05-2021 18:42
C2,PS4,Domestic Violence,29-05-2021 01:12
C2,PS4,Dispute,29-05-2021 20:53
C2,PS4,Dispute,29-05-2021 21:13
C2,PS4,Crime On Phone Mobile Social Media Internet,30-05-2021 01:59
C2,PS4,Dispute,30-05-2021 15:57
C2,PS4,Information Against Police,30-05-2021 17:45
C2,PS4,Dispute,30-05-2021 19:48
C2,PS4,Kidnap,30-05-2021 22:34
C2,PS4,Dispute,30-05-2021 22:36
C2,PS4,Police Help Required By 1090,31-05-2021 10:18
C2,PS4,Threat In Person,31-05-2021 10:33
C2,PS4,Dispute,31-05-2021 11:20
C2,PS4,Domestic Violence,31-05-2021 14:39
C2,PS4,Dispute,01-06-2021 07:22
C2,PS4,Domestic Violence,01-06-2021 13:34
C2,PS4,Dispute,01-06-2021 13:54
C2,PS4,Theft,01-06-2021 17:39
C2,PS4,Dispute,01-06-2021 19:11
C2,PS4,Threat In Person,01-06-2021 20:02
C2,PS4,Robbery,01-06-2021 20:47
C2,PS4,Information Against Police,01-06-2021 20:47
C2,PS4,Dispute,01-06-2021 21:06
C2,PS4,Domestic Violence,01-06-2021 22:04
C2,PS4,Dispute,01-06-2021 22:39
C2,PS4,Threat In Person,01-06-2021 23:37
C2,PS4,Found Deadbody,02-06-2021 00:45
C2,PS4,Domestic Violence,02-06-2021 01:06
C2,PS4,Dispute,02-06-2021 10:31
C2,PS4,Female Sexual Harrassment,02-06-2021 12:27
C2,PS4,Dispute,02-06-2021 18:16
C2,PS4,Dispute,02-06-2021 21:02
C2,PS4,Suspicious Person Information,03-06-2021 01:17
C2,PS4,Domestic Violence,03-06-2021 12:49
C2,PS4,Dispute,03-06-2021 13:59
C2,PS4,Dispute,04-06-2021 06:01
C2,PS4,Dispute,04-06-2021 14:26
C2,PS4,Domestic Violence,04-06-2021 15:57
C2,PS4,Dispute,04-06-2021 16:23
C2,PS4,Property Disputes,04-06-2021 16:59
C2,PS4,Dispute,04-06-2021 17:38
C2,PS4,Dispute,05-06-2021 06:13
C2,PS4,Domestic Violence,05-06-2021 06:40
C2,PS4,Information Against Police,05-06-2021 07:36
C2,PS4,Gambling,05-06-2021 12:34
C2,PS4,Domestic Violence,05-06-2021 21:14
C2,PS4,Domestic Violence,05-06-2021 21:50
C2,PS4,Dispute,05-06-2021 22:13
C2,PS4,Dispute,05-06-2021 23:45
C2,PS4,Domestic Violence,06-06-2021 06:33
C2,PS4,Domestic Violence,06-06-2021 09:37
C2,PS4,Dispute,06-06-2021 10:30
C2,PS4,Dispute,06-06-2021 12:08
C2,PS4,Dispute,06-06-2021 13:02
C2,PS4,Dispute,06-06-2021 18:14
C2,PS4,Female Sexual Harrassment,06-06-2021 22:11
C2,PS4,Pollution,06-06-2021 23:52
C2,PS4,Domestic Violence,07-06-2021 00:53
C2,PS4,Dispute,07-06-2021 02:05
C2,PS4,Threat In Person,07-06-2021 12:52
C2,PS4,Domestic Violence,07-06-2021 19:43
C2,PS4,Dispute,08-06-2021 06:39
C2,PS4,Dispute,08-06-2021 09:57
C2,PS4,Domestic Violence,08-06-2021 19:53
C2,PS4,Domestic Violence,08-06-2021 22:52
C2,PS4,Medium Fire,09-06-2021 00:35
C2,PS4,Dispute,09-06-2021 03:49
C2,PS4,Sos,09-06-2021 05:12
C2,PS4,Domestic Violence,09-06-2021 09:15
C2,PS4,Dispute,09-06-2021 10:09
C2,PS4,Threat In Person,09-06-2021 12:46
C2,PS4,Dispute,09-06-2021 13:12
C2,PS4,Theft,09-06-2021 14:39
C2,PS4,Missing,09-06-2021 15:40
C2,PS4,Threat In Person,09-06-2021 22:04
C2,PS4,Dispute,09-06-2021 22:25
C2,PS4,Pick Pocket,10-06-2021 01:14
C2,PS4,Theft,10-06-2021 06:04
C2,PS4,Robbery,10-06-2021 08:44
C2,PS4,Robbery,10-06-2021 11:26
C2,PS4,Dispute,10-06-2021 13:25
C2,PS4,Dispute,10-06-2021 16:16
C2,PS4,Dispute,10-06-2021 17:05
C2,PS4,Theft,10-06-2021 19:29
C2,PS4,Dispute,10-06-2021 21:04
C2,PS4,Domestic Violence,10-06-2021 21:19
C2,PS4,Female Sexual Harrassment,10-06-2021 22:03
C2,PS4,Threat In Person,10-06-2021 22:35
C2,PS4,Domestic Violence,10-06-2021 23:40
C2,PS4,Theft,11-06-2021 07:46
C2,PS4,Threat In Person,11-06-2021 09:03
C2,PS4,Dispute,11-06-2021 10:26
C2,PS4,Dispute,11-06-2021 11:20
C2,PS4,Dispute,11-06-2021 12:19
C2,PS4,Information Against Other Government Departments,11-06-2021 12:55
C2,PS4,Dispute,11-06-2021 15:48
C2,PS4,Threat In Person,11-06-2021 17:41
C2,PS4,Dispute,11-06-2021 17:53
C2,PS4,Dispute,11-06-2021 19:31
C2,PS4,Dispute,11-06-2021 20:58
C2,PS4,Traffic Jam,12-06-2021 05:20
C2,PS4,Theft,12-06-2021 06:18
C2,PS4,Threat In Person,12-06-2021 19:12
C2,PS4,Theft,12-06-2021 19:57
C2,PS4,Threat In Person,12-06-2021 23:03
C2,PS4,Dispute,12-06-2021 23:16
C2,PS4,Domestic Violence,12-06-2021 23:37
C2,PS4,Domestic Violence,12-06-2021 23:43
C2,PS4,Female Harrassment,13-06-2021 08:34
C2,PS4,Differently Abled People,13-06-2021 10:21
C2,PS4,Theft,13-06-2021 12:05
C2,PS4,Dispute,13-06-2021 12:37
C2,PS4,Dispute,13-06-2021 13:59
C2,PS4,Domestic Violence,13-06-2021 17:27
C2,PS4,Theft,13-06-2021 21:30
C2,PS4,Information Against Police,14-06-2021 16:51
C2,PS4,Theft,14-06-2021 20:53
C2,PS4,Animals Related,14-06-2021 22:19
C2,PS4,Missing,15-06-2021 02:01
C2,PS4,Information Against Other Government Departments,15-06-2021 05:18
C2,PS4,Dispute,15-06-2021 08:12
C2,PS4,Theft,15-06-2021 09:41
C2,PS4,Dispute,15-06-2021 12:43
C2,PS4,Dispute,15-06-2021 18:11
C2,PS4,Dispute,15-06-2021 20:03
C2,PS4,Dispute,15-06-2021 20:47
C2,PS4,Animals Related,15-06-2021 23:05
C2,PS4,Animals Related,15-06-2021 23:10
C2,PS4,Threat In Person,16-06-2021 01:00
C2,PS4,Dispute,16-06-2021 05:26
C2,PS4,Dispute,16-06-2021 12:45
C2,PS4,Dispute,16-06-2021 16:10
C2,PS4,Property Disputes,16-06-2021 18:05
C2,PS4,Theft,16-06-2021 18:32
C2,PS4,Dispute,16-06-2021 20:19
C2,PS4,Dispute,16-06-2021 21:46
C2,PS4,Information Against Other Government Departments,16-06-2021 22:10
C2,PS4,Animals Related,17-06-2021 07:13
C2,PS4,Dispute,17-06-2021 09:52
C2,PS4,Dispute,17-06-2021 13:32
C2,PS4,Dispute,17-06-2021 14:22
C2,PS4,Theft,17-06-2021 15:21
C2,PS4,Crime On Phone Mobile Social Media Internet,17-06-2021 22:06
C2,PS4,Dispute,18-06-2021 11:01
C2,PS4,Theft,18-06-2021 12:41
C2,PS4,Pollution,18-06-2021 16:43
C2,PS4,Threat In Person,18-06-2021 22:54
C2,PS4,Pollution,18-06-2021 23:13
C2,PS4,Accident,19-06-2021 03:27
C2,PS4,Female Sexual Harrassment,19-06-2021 11:12
C2,PS4,Dispute,19-06-2021 15:48
C2,PS4,Robbery,19-06-2021 22:00
C2,PS4,Information Against Police,20-06-2021 12:08
C2,PS4,Dispute,20-06-2021 21:42
C2,PS4,Animals Related,21-06-2021 01:28
C2,PS4,Theft,21-06-2021 01:52
C2,PS4,Domestic Violence,21-06-2021 04:22
C2,PS4,Threat In Person,22-06-2021 02:45
C2,PS4,Robbery,22-06-2021 07:51
C2,PS4,Theft,22-06-2021 09:21
C2,PS4,Threat In Person,22-06-2021 09:24
C2,PS4,Traffic Jam,22-06-2021 09:25
C2,PS4,Property Disputes,22-06-2021 09:36
C2,PS4,Dispute,22-06-2021 11:55
C2,PS4,Theft,22-06-2021 17:49
C2,PS4,Threat In Person,22-06-2021 18:22
C2,PS4,Dispute,22-06-2021 19:37
C2,PS4,Threat In Person,22-06-2021 21:13
C2,PS4,Pollution,22-06-2021 22:56
C2,PS4,Dispute,23-06-2021 00:32
C2,PS4,Dispute,23-06-2021 20:53
C2,PS4,Dispute,24-06-2021 01:02
C2,PS4,Dispute,24-06-2021 01:44
C2,PS4,Theft,24-06-2021 10:07
C2,PS4,Ndps Act Offenses,24-06-2021 10:38
C2,PS4,Dispute,24-06-2021 11:27
C2,PS4,Dispute,24-06-2021 11:32
C2,PS4,Cyber Crimes,24-06-2021 11:33
C2,PS4,Animals Related,24-06-2021 23:37
C2,PS4,Theft,25-06-2021 00:52
C2,PS4,Dispute,25-06-2021 01:08
C2,PS4,Domestic Violence,25-06-2021 12:10
C2,PS4,Sos,25-06-2021 13:03
C2,PS4,Dispute,25-06-2021 13:08
C2,PS4,Cyber Crimes,25-06-2021 14:17
C2,PS4,Dispute,25-06-2021 17:14
C2,PS4,Dispute,25-06-2021 22:07
C2,PS4,Domestic Violence,25-06-2021 23:01
C2,PS4,Domestic Violence,26-06-2021 00:02
C2,PS4,Dispute,26-06-2021 00:29
C2,PS4,Information Against Other Government Departments,26-06-2021 02:30
C2,PS4,Female Harrassment,26-06-2021 09:48
C2,PS4,Threat In Person,26-06-2021 10:08
C2,PS4,Cyber Crimes,26-06-2021 15:35
C2,PS4,Dispute,26-06-2021 20:12
C2,PS4,Domestic Violence,26-06-2021 23:40
C2,PS4,Dispute,27-06-2021 09:24
C2,PS4,Robbery,27-06-2021 12:01
C2,PS4,Suspicious Person Information,27-06-2021 14:04
C2,PS4,Theft,27-06-2021 14:53
C2,PS4,Female Harrassment,27-06-2021 21:17
C2,PS4,Crime On Phone Mobile Social Media Internet,28-06-2021 01:41
C2,PS4,Domestic Violence,28-06-2021 02:45
C2,PS4,Dispute,28-06-2021 10:42
C2,PS4,Theft,28-06-2021 11:08
C2,PS4,Dispute,28-06-2021 11:49
C2,PS4,Female Harrassment,28-06-2021 11:54
C2,PS4,Differently Abled People,28-06-2021 12:02
C2,PS4,Domestic Violence,28-06-2021 19:05
C2,PS4,Dispute,29-06-2021 13:16
C2,PS4,Dispute,29-06-2021 13:39
C2,PS4,Robbery,29-06-2021 19:43
C2,PS4,Dispute,29-06-2021 20:31
C2,PS4,Crime On Phone Mobile Social Media Internet,29-06-2021 20:32
C2,PS4,Traffic Jam,29-06-2021 21:25
C2,PS4,Dispute,29-06-2021 22:57
C2,PS4,Information Against Other Government Departments,30-06-2021 01:23
C2,PS4,Dispute,30-06-2021 10:16
C2,PS4,Dispute,30-06-2021 17:28
C2,PS4,Threat In Person,30-06-2021 17:43
C2,PS4,Dispute,30-06-2021 17:59
C2,PS4,Dispute,30-06-2021 18:01
C2,PS4,Cyber Crimes,30-06-2021 18:10
C2,PS4,Robbery,30-06-2021 18:33
C2,PS4,Threat In Person,30-06-2021 23:59
